1.000000 -0.024432
1.000000 -0.886204
1.000000 -0.984808
1.000000 0.515038
1.000000 -0.523986
1.000000 -0.532876
1.000000 -0.916363
1.000000 -0.069756
1.000000 0.374607
1.000000 -0.241922
1.000000 -0.201078
1.000000 0.118404
1.000000 0.626604
1.000000 0.794415
1.000000 0.003491
1.000000 -0.676876
1.000000 -0.073238
1.000000 -0.238533
1.000000 -0.419452
1.000000 0.927184
1.000000 -0.997314
1.000000 -0.125333
1.000000 -0.573576
1.000000 0.763796
1.000000 -0.963163
1.000000 -0.463296
1.000000 -0.515038
1.000000 -0.582123
1.000000 -0.469472
1.000000 -0.648120
1.000000 -0.989272
1.000000 -0.599024
1.000000 0.006981
1.000000 -0.872922
1.000000 -0.090633
1.000000 -0.971134
1.000000 -0.241922
1.000000 -0.694658
1.000000 -0.957319
1.000000 -0.991216
1.000000 0.080199
1.000000 0.490904
1.000000 -0.570714
1.000000 0.469472
1.000000 0.728969
1.000000 -0.972776
1.000000 0.265556
1.000000 -0.559193
1.000000 -0.998441
1.000000 -0.159881
1.000000 -0.094108
1.000000 0.909236
1.000000 -0.781520
1.000000 -0.506034
1.000000 -0.967709
1.000000 -0.684547
1.000000 -0.245307
1.000000 -0.844328
1.000000 -0.104528
1.000000 -0.221548
1.000000 -0.139173
1.000000 0.282341
1.000000 -0.853551
1.000000 -0.864275
1.000000 -0.999123
1.000000 0.146083
1.000000 -0.506034
1.000000 0.173648
1.000000 0.809017
1.000000 0.292372
1.000000 -0.318959
1.000000 -0.438371
1.000000 -0.964095
1.000000 0.187381
1.000000 -0.587785
1.000000 -0.934826
1.000000 -0.541708
1.000000 0.891007
1.000000 -0.809017
1.000000 -0.851727
1.000000 0.207912
1.000000 -0.674302
1.000000 -0.453990
1.000000 0.811064
1.000000 0.596225
1.000000 -0.653421
1.000000 0.538771
1.000000 -0.971134
1.000000 -0.962218
1.000000 -0.756995
1.000000 -0.872922
1.000000 0.747798
1.000000 0.302370
1.000000 -0.055822
1.000000 -0.648120
1.000000 -0.999976
1.000000 -0.969445
1.000000 -0.218143
1.000000 -0.658689
1.000000 -0.952129
1.000000 0.958323
1.000000 -0.999610
1.000000 -0.759271
1.000000 -0.999123
1.000000 -0.932324
1.000000 -0.121869
1.000000 0.066274
1.000000 -0.027922
1.000000 -0.152986
1.000000 -0.687088
1.000000 0.523986
1.000000 0.596225
1.000000 0.355107
1.000000 -0.766044
1.000000 -0.384295
1.000000 -0.676876
1.000000 0.894154
1.000000 -0.128796
1.000000 -0.933580
1.000000 0.943223
1.000000 0.689620
1.000000 0.338738
1.000000 -0.309017
1.000000 0.413104
1.000000 -0.925871
1.000000 -0.669131
1.000000 -0.629320
1.000000 0.052336
1.000000 -0.666532
1.000000 -0.177085
1.000000 -0.988228
1.000000 -0.187381
1.000000 0.884581
1.000000 -0.978148
1.000000 0.087156
1.000000 -0.689620
1.000000 -0.783693
1.000000 0.794415
1.000000 -0.252069
1.000000 -0.553392
1.000000 -0.952129
1.000000 -0.640110
1.000000 0.745476
1.000000 0.000000
1.000000 -0.840567
1.000000 -0.712026
1.000000 -0.961262
1.000000 -0.509041
1.000000 -0.811064
1.000000 -0.694658
1.000000 -0.447759
1.000000 0.010472
1.000000 0.740805
1.000000 -0.958323
1.000000 -0.743145
1.000000 -0.792290
1.000000 -0.811064
1.000000 -0.929776
1.000000 -0.059306
1.000000 -0.848048
1.000000 0.559193
1.000000 -0.721760
1.000000 -0.332161
1.000000 0.579281
1.000000 -0.790155
1.000000 -0.999994
1.000000 0.076719
1.000000 0.573576
1.000000 0.069756
1.000000 -0.872922
1.000000 -0.995884
1.000000 -0.995562
1.000000 -0.692143
1.000000 0.923210
1.000000 -0.877983
1.000000 -0.506034
1.000000 -0.999263
1.000000 -0.615661
1.000000 -0.272280
1.000000 -0.364877
1.000000 -0.156434
1.000000 -0.998630
1.000000 -0.979575
1.000000 -0.957319
1.000000 -0.027922
1.000000 -0.719340
1.000000 -0.904827
1.000000 0.788011
1.000000 0.610145
1.000000 -0.770513
1.000000 0.681998
1.000000 -0.975917
1.000000 0.889416
1.000000 -0.747798
1.000000 -0.766044
1.000000 -0.910684
1.000000 -0.687088
1.000000 -0.798636
1.000000 0.909236
1.000000 0.159881
1.000000 0.811064
1.000000 0.484810
1.000000 -0.626604
1.000000 -0.000000
1.000000 -0.231748
1.000000 -0.400349
1.000000 -0.962218
1.000000 -0.403545
1.000000 -0.985996
1.000000 -0.444635
1.000000 -0.947768
1.000000 0.484810
1.000000 -0.529919
1.000000 -0.823136
1.000000 -0.618408
1.000000 -0.097583
1.000000 0.687088
1.000000 -0.661312
1.000000 -0.858960
1.000000 -0.969445
1.000000 -0.567844
1.000000 0.478692
1.000000 0.766044
1.000000 0.111469
1.000000 0.866025
1.000000 -0.884581
1.000000 -0.999903
1.000000 -0.978148
1.000000 0.170209
1.000000 -0.772734
1.000000 -0.975917
1.000000 0.034899
1.000000 -0.146083
1.000000 -0.772734
1.000000 0.925871
1.000000 -0.948876
1.000000 -0.887815
1.000000 0.879649
1.000000 -0.289032
1.000000 -0.114937
1.000000 -0.834848
1.000000 0.882948
1.000000 0.183951
1.000000 0.159881
1.000000 -0.999848
1.000000 -0.872922
1.000000 0.315649
1.000000 0.125333
1.000000 -0.965926
1.000000 -0.768284
1.000000 -0.241922
1.000000 -0.984196
1.000000 -0.702153
1.000000 0.804894
1.000000 -0.853551
1.000000 -0.671721
1.000000 0.361625
1.000000 -0.593419
1.000000 -0.979575
1.000000 0.903335
1.000000 -0.972776
1.000000 0.055822
1.000000 0.097583
1.000000 -0.712026
1.000000 0.031411
1.000000 -0.650774
1.000000 0.582123
1.000000 -0.855364
1.000000 -0.796530
1.000000 -0.726575
1.000000 -0.719340
1.000000 -0.980271
1.000000 0.338738
1.000000 -0.503020
1.000000 -0.634731
1.000000 -0.990268
1.000000 0.121869
1.000000 -0.048850
1.000000 -0.149535
1.000000 -0.295708
1.000000 -0.990748
1.000000 0.258819
1.000000 0.377841
1.000000 -0.998240
1.000000 -0.724172
1.000000 -0.661312
1.000000 -0.687088
1.000000 0.453990
1.000000 -0.906308
1.000000 -0.999391
1.000000 0.567844
1.000000 -0.348572
1.000000 -0.980271
1.000000 -0.917755
1.000000 -0.928486
1.000000 -0.988756
1.000000 0.409923
1.000000 -0.305695
1.000000 0.529919
1.000000 0.823136
1.000000 -0.849893
1.000000 -0.309017
1.000000 -0.709571
1.000000 -0.996779
1.000000 0.862514
1.000000 0.794415
1.000000 0.422618
1.000000 -0.879649
1.000000 -0.745476
1.000000 -0.621148
1.000000 0.305695
1.000000 0.146083
1.000000 0.118404
1.000000 0.877983
1.000000 -0.721760
1.000000 -0.990748
1.000000 -0.763796
1.000000 -0.809017
1.000000 -0.920505
1.000000 -0.937282
1.000000 -0.241922
1.000000 -0.104528
1.000000 0.838671
1.000000 -0.956305
1.000000 0.400349
1.000000 -0.990268
1.000000 -0.425779
1.000000 0.062791
1.000000 -0.851727
1.000000 -0.371368
1.000000 -0.942057
1.000000 -0.872922
1.000000 -0.832921
1.000000 0.413104
1.000000 0.139173
1.000000 -0.699663
1.000000 0.435231
1.000000 -0.942057
1.000000 -0.999848
1.000000 -0.975149
1.000000 -0.980271
1.000000 -0.177085
1.000000 -0.374607
1.000000 -0.909236
1.000000 -0.444635
1.000000 -0.971134
1.000000 0.435231
1.000000 -0.970296
1.000000 0.632029
1.000000 0.006981
1.000000 -0.604599
1.000000 -0.945519
1.000000 -0.076719
1.000000 -0.967709
1.000000 -0.986572
1.000000 -0.731354
1.000000 -0.027922
1.000000 -0.998630
1.000000 -0.679441
1.000000 -0.999701
1.000000 0.736097
1.000000 -0.503020
1.000000 -0.998806
1.000000 -0.951057
1.000000 -0.906308
1.000000 -0.055822
1.000000 -0.231748
1.000000 -0.853551
1.000000 -0.886204
1.000000 -0.938493
1.000000 -0.992115
1.000000 -0.692143
1.000000 -0.573576
1.000000 -0.358368
1.000000 -0.901833
1.000000 -0.959314
1.000000 -0.413104
1.000000 -0.923210
1.000000 -0.956305
1.000000 -0.983571
1.000000 -0.697165
1.000000 -0.671721
1.000000 -0.661312
1.000000 -0.983571
1.000000 -0.986572
1.000000 -0.447759
1.000000 -0.980271
1.000000 0.496974
1.000000 -0.976672
1.000000 0.740805
1.000000 -0.750111
1.000000 -0.969445
1.000000 0.409923
1.000000 0.506034
1.000000 -0.315649
1.000000 -0.704634
1.000000 -0.719340
1.000000 0.743145
1.000000 0.020942
1.000000 0.907777
1.000000 -0.547563
1.000000 -0.463296
1.000000 -0.149535
1.000000 -0.518027
1.000000 -0.490904
1.000000 -0.927184
1.000000 -0.945519
1.000000 -0.712026
1.000000 -0.956305
1.000000 -0.985996
1.000000 0.348572
1.000000 -0.268920
1.000000 0.699663
1.000000 0.152986
1.000000 -0.995884
1.000000 0.844328
1.000000 -0.248690
1.000000 -0.932324
1.000000 0.704634
1.000000 -0.872922
1.000000 -0.990268
1.000000 -0.851727
1.000000 -0.381070
1.000000 0.623880
1.000000 -0.891007
1.000000 0.371368
1.000000 0.207912
1.000000 -0.997053
1.000000 -0.994151
1.000000 0.076719
1.000000 -0.990748
1.000000 0.610145
1.000000 0.838671
1.000000 0.579281
1.000000 -0.866025
1.000000 -0.687088
1.000000 0.472551
1.000000 -0.813101
1.000000 -0.626604
1.000000 -0.999610
1.000000 0.919135
1.000000 -0.794415
1.000000 -0.929776
1.000000 -0.475624
1.000000 -0.671721
1.000000 0.889416
1.000000 0.951057
1.000000 -0.997801
1.000000 -0.884581
1.000000 -0.881303
1.000000 0.709571
1.000000 -0.663926
1.000000 -0.623880
1.000000 0.104528
1.000000 -0.862514
1.000000 -0.910684
1.000000 0.478692
1.000000 -0.840567
1.000000 0.712026
1.000000 0.910684
1.000000 -0.999610
1.000000 0.980271
1.000000 -0.493942
1.000000 0.663926
1.000000 -0.996493
1.000000 -0.692143
1.000000 -0.985996
1.000000 -0.999848
1.000000 -0.909236
1.000000 -0.829038
1.000000 0.453990
1.000000 -0.669131
1.000000 -0.173648
1.000000 -0.982935
1.000000 -0.989272
1.000000 -0.963163
1.000000 0.975149
1.000000 0.377841
1.000000 0.607376
1.000000 -0.596225
1.000000 -0.097583
1.000000 -0.989272
1.000000 -0.858960
1.000000 -0.034899
1.000000 -0.425779
1.000000 0.874620
1.000000 0.422618
1.000000 -0.593419
1.000000 0.457098
1.000000 -0.159881
1.000000 -0.601815
1.000000 -0.523986
1.000000 0.562083
1.000000 -0.953191
1.000000 -0.087156
1.000000 0.640110
1.000000 -0.923210
1.000000 0.218143
1.000000 0.877983
1.000000 -0.959314
1.000000 -0.632029
1.000000 -0.318959
1.000000 -0.825113
1.000000 -0.931056
1.000000 -0.796530
1.000000 -0.982287
1.000000 0.702153
1.000000 0.629320
1.000000 0.006981
1.000000 0.928486
1.000000 -0.897258
1.000000 -0.999945
1.000000 0.979575
1.000000 -0.338738
1.000000 -0.724172
1.000000 0.515038
1.000000 -0.371368
1.000000 -0.579281
1.000000 0.142629
1.000000 -0.559193
1.000000 -0.900319
1.000000 0.368125
1.000000 0.607376
1.000000 0.738455
1.000000 0.770513
1.000000 -0.397148
1.000000 -0.562083
1.000000 0.255446
1.000000 -0.895712
1.000000 -0.923210
1.000000 -0.702153
1.000000 -0.785857
1.000000 0.422618
1.000000 0.194234
1.000000 0.892586
1.000000 0.564967
1.000000 -0.255446
1.000000 -0.938493
1.000000 -0.910684
1.000000 -0.836764
1.000000 0.024432
1.000000 -0.900319
1.000000 -0.806960
1.000000 0.909236
1.000000 0.218143
1.000000 0.618408
1.000000 -0.559193
1.000000 -0.763796
1.000000 -0.994151
1.000000 -0.752415
1.000000 -0.493942
1.000000 -0.999994
1.000000 -0.538771
1.000000 0.484810
1.000000 -0.059306
1.000000 -0.621148
1.000000 0.027922
1.000000 -0.135716
1.000000 0.596225
1.000000 -0.923210
1.000000 -0.689620
1.000000 -0.999945
1.000000 -0.355107
1.000000 0.752415
1.000000 -0.948876
1.000000 0.960294
1.000000 -0.338738
1.000000 -0.180519
1.000000 0.541708
1.000000 -0.733730
1.000000 0.821149
1.000000 -0.374607
1.000000 -0.214735
1.000000 -0.823136
1.000000 0.794415
1.000000 -0.884581
1.000000 0.806960
